  SYNTACTIC SCORES:
  Labeled   attachment score: 25096 / 25096 * 100 = 100.00 %
  Unlabeled attachment score: 25096 / 25096 * 100 = 100.00 %
  Label accuracy score:       25096 / 25096 * 100 = 100.00 %
  Exact syntactic match:      2077 / 2077 * 100 = 100.00 %

  SEMANTIC SCORES: 
  Labeled precision:          (8094 + 4799) / (8094 + 4799) * 100 = 100.00 %
  Labeled recall:             (8094 + 4799) / (9435 + 4799) * 100 = 90.58 %
  Labeled F1:                 95.06 
  Unlabeled precision:        (8094 + 4799) / (8094 + 4799) * 100 = 100.00 %
  Unlabeled recall:           (8094 + 4799) / (9435 + 4799) * 100 = 90.58 %
  Unlabeled F1:               95.06 
  Proposition precision:      3720 / 4799 * 100 = 77.52 %
  Proposition recall:         3720 / 4799 * 100 = 77.52 %
  Proposition F1:             77.52 
  Exact semantic match:       1411 / 2077 * 100 = 67.93 %

  OVERALL MACRO SCORES (Wsem = 0.50):
  Labeled macro precision:    100.00 %
  Labeled macro recall:       95.29 %
  Labeled macro F1:           97.59 %
  Unlabeled macro precision:  100.00 %
  Unlabeled macro recall:     95.29 %
  Unlabeled macro F1:         97.59 %
  Exact overall match:        1411 / 2077 * 100 = 67.93 %

  OVERALL MICRO SCORES:
  Labeled micro precision:    (25096 + 8094 + 4799) / (25096 + 8094 + 4799) * 100 = 100.00 %
  Labeled micro recall:       (25096 + 8094 + 4799) / (25096 + 9435 + 4799) * 100 = 96.59 %
  Labeled micro F1:           98.27 
  Unlabeled micro precision:  (25096 + 8094 + 4799) / (25096 + 8094 + 4799) * 100 = 100.00 %
  Unlabeled micro recall:     (25096 + 8094 + 4799) / (25096 + 9435 + 4799) * 100 = 96.59 %
  Unlabeled micro F1:         98.27 

  ================================================================================

  Evaluation of the syntactic results in mockevals/ff147/predicted-props-conll09.tsv
  vs. gold standard mockevals/ff147/target-props-conll09.tsv:

  Legend: '.S' - the beginning of a sentence, '.E' - the end of a sentence

  Number of non-scoring tokens: 0

  The overall accuracy and its distribution over PPOSS tags

  -----------+-------+-------+------+-------+------+-------+-------
  Accuracy   | words | right |   %  | right |   %  | both  |   %
             |       | head  |      |  dep  |      | right |
  -----------+-------+-------+------+-------+------+-------+-------
  total      | 25096 | 25096 | 100% | 25096 | 100% | 25096 | 100%
  -----------+-------+-------+------+-------+------+-------+-------
  _          | 25096 | 25096 | 100% | 25096 | 100% | 25096 | 100%
  -----------+-------+-------+------+-------+------+-------+-------


  The overall error rate and its distribution over PPOSS tags

  -----------+-------+-------+------+-------+------+-------+-------
  Error      | words | head  |   %  |  dep  |   %  | both  |   %
  Rate       |       | err   |      |  err  |      | wrong |
  -----------+-------+-------+------+-------+------+-------+-------
  total      | 25096 |     0 |   0% |     0 |   0% |     0 |   0%
  -----------+-------+-------+------+-------+------+-------+-------
  _          | 25096 |     0 |   0% |     0 |   0% |     0 |   0%
  -----------+-------+-------+------+-------+------+-------+-------


  Precision and recall of DEPREL

  ----------------+------+---------+--------+------------+---------------
  deprel          | gold | correct | system | recall (%) | precision (%) 
  flat:foreign    |    7 |       7 |      7 |     100.00 |        100.00
  goeswith        |   15 |      15 |     15 |     100.00 |        100.00
  iobj            |   41 |      41 |     41 |     100.00 |        100.00
  list            |  251 |     251 |    251 |     100.00 |        100.00
  mark            |  783 |     783 |    783 |     100.00 |        100.00
  nmod            |  769 |     769 |    769 |     100.00 |        100.00
  nmod:npmod      |   13 |      13 |     13 |     100.00 |        100.00
  nmod:poss       |  385 |     385 |    385 |     100.00 |        100.00
  nmod:tmod       |   37 |      37 |     37 |     100.00 |        100.00
  nsubj           | 1976 |    1976 |   1976 |     100.00 |        100.00
  nsubj:pass      |  101 |     101 |    101 |     100.00 |        100.00
  nummod          |  279 |     279 |    279 |     100.00 |        100.00
  obj             | 1179 |    1179 |   1179 |     100.00 |        100.00
  obl             | 1055 |    1055 |   1055 |     100.00 |        100.00
  obl:npmod       |   48 |      48 |     48 |     100.00 |        100.00
  obl:tmod        |   66 |      66 |     66 |     100.00 |        100.00
  orphan          |    1 |       1 |      1 |     100.00 |        100.00
  parataxis       |  205 |     205 |    205 |     100.00 |        100.00
  punct           | 3068 |    3068 |   3068 |     100.00 |        100.00
  reparandum      |    3 |       3 |      3 |     100.00 |        100.00
  root            | 2077 |    2077 |   2077 |     100.00 |        100.00
  vocative        |   21 |      21 |     21 |     100.00 |        100.00
  xcomp           |  353 |     353 |    353 |     100.00 |        100.00


  Precision and recall of binned HEAD direction

  ----------------+------+---------+--------+------------+---------------
  direction       | gold | correct | system | recall (%) | precision (%) 
  ----------------+------+---------+--------+------------+---------------
  to_root         | 2077 |    2077 |   2077 |     100.00 |        100.00
  left            | 9153 |    9153 |   9153 |     100.00 |        100.00
  right           | 13866 |   13866 |  13866 |     100.00 |        100.00
  self            |    0 |       0 |      0 |        NaN |           NaN


  Precision and recall of binned HEAD distance

  ----------------+------+---------+--------+------------+---------------
  distance        | gold | correct | system | recall (%) | precision (%) 
  ----------------+------+---------+--------+------------+---------------
  to_root         | 2077 |    2077 |   2077 |     100.00 |        100.00
  1               | 9112 |    9112 |   9112 |     100.00 |        100.00
  2               | 5453 |    5453 |   5453 |     100.00 |        100.00
  3-6             | 6109 |    6109 |   6109 |     100.00 |        100.00
  7-...           | 2345 |    2345 |   2345 |     100.00 |        100.00


  Frame confusions (gold versus system; *...* marks the head token)



  0 focus words where most of the errors occur:

       | any  | head | dep  | both
  -----+------+------+------+------
  -----+------+------+------+------


  one-token preceeding contexts where most of the errors occur:

  PPOSS | any  | head | dep  | both  ||  word | any  | head | dep  | both
  -+------+------+------+-------++---+------+------+------+-----
  -+------+------+------+-------++---+------+------+------+-----


  two-token preceeding contexts where most of the errors occur:

  PPOSS | any  | head | dep  | both  ||  word | any  | head | dep  | both
  -+------+------+------+-------++---+------+------+------+-----
  -+------+------+------+-------++---+------+------+------+-----


  one-token following contexts where most of the errors occur:

  PPOSS | any  | head | dep  | both  ||  word | any  | head | dep  | both
  -+------+------+------+-------++---+------+------+------+-----
  -+------+------+------+-------++---+------+------+------+-----


  two-token following contexts where most of the errors occur:

  PPOSS | any  | head | dep  | both  ||  word | any  | head | dep  | both
  -+------+------+------+-------++---+------+------+------+-----
  -+------+------+------+-------++---+------+------+------+-----


  Sentence with the highest number of word errors:
   Sentence 1 line 1, 0 head errors, 0 dependency errors, 0 word errors


  Sentence with the highest number of head errors:
   Sentence 1 line 1, 0 head errors, 0 dependency errors, 0 word errors


  Sentence with the highest number of dependency errors:
   Sentence 1 line 1, 0 head errors, 0 dependency errors, 0 word errors


  Specific errors, 0 most frequent errors:
  =========================================


  Local contexts involved in several frequent errors:
  ===================================================



  ================================================================================

  Evaluation of the semantic results in mockevals/ff147/predicted-props-conll09.tsv
  vs. gold standard mockevals/ff147/target-props-conll09.tsv:

  Precision and recall for LABELED semantic dependencies to ROOT
  (i.e., predicate identification and classification)
  ----------------+------+---------+--------+------------+---------------|--------|
  PPOSS           | gold | correct | system | recall (%) | precision (%) |     F1 | 
  ----------------+------+---------+--------+------------+---------------|--------|
  _               | 4799 |    4799 |   4799 |     100.00 |        100.00 | 100.00 |
  ----------------+------+---------+--------+------------+---------------|--------|

  Precision and recall for UNLABELED semantic dependencies to ROOT
  (i.e., predicate identification)
  ----------------+------+---------+--------+------------+---------------|--------|
  PPOSS           | gold | correct | system | recall (%) | precision (%) |     F1 | 
  ----------------+------+---------+--------+------------+---------------|--------|
  _               | 4799 |    4799 |   4799 |     100.00 |        100.00 | 100.00 |
  ----------------+------+---------+--------+------------+---------------|--------|

  Precision and recall for non-ROOT semantic dependencies
  (i.e., identification and classification of arguments)
  ------------------+------+---------+--------+------------+---------------|--------|
  PPOSS(pred) + ARG | gold | correct | system | recall (%) | precision (%) |     F1 | 
  ------------------+------+---------+--------+------------+---------------|--------|
  _ + ARG0          | 1733 |    1306 |   1306 |      75.36 |        100.00 |  85.95 |
  _ + ARG1          | 3241 |    2790 |   2790 |      86.08 |        100.00 |  92.52 |
  _ + ARG1-DSP      |    4 |       4 |      4 |     100.00 |        100.00 | 100.00 |
  _ + ARG2          | 1129 |    1003 |   1003 |      88.84 |        100.00 |  94.09 |
  _ + ARG3          |   74 |      70 |     70 |      94.59 |        100.00 |  97.22 |
  _ + ARG4          |   56 |      56 |     56 |     100.00 |        100.00 | 100.00 |
  _ + ARG5          |    1 |       1 |      1 |     100.00 |        100.00 | 100.00 |
  _ + ARGA          |    2 |       2 |      2 |     100.00 |        100.00 | 100.00 |
  _ + ARGM-ADJ      |  228 |     224 |    224 |      98.25 |        100.00 |  99.12 |
  _ + ARGM-ADV      |  496 |     424 |    424 |      85.48 |        100.00 |  92.17 |
  _ + ARGM-CAU      |   46 |      39 |     39 |      84.78 |        100.00 |  91.76 |
  _ + ARGM-COM      |   13 |      13 |     13 |     100.00 |        100.00 | 100.00 |
  _ + ARGM-CXN      |   12 |      12 |     12 |     100.00 |        100.00 | 100.00 |
  _ + ARGM-DIR      |   47 |      46 |     46 |      97.87 |        100.00 |  98.92 |
  _ + ARGM-DIS      |  182 |     157 |    157 |      86.26 |        100.00 |  92.62 |
  _ + ARGM-EXT      |  105 |     102 |    102 |      97.14 |        100.00 |  98.55 |
  _ + ARGM-GOL      |   24 |      21 |     21 |      87.50 |        100.00 |  93.33 |
  _ + ARGM-LOC      |  207 |     187 |    187 |      90.34 |        100.00 |  94.92 |
  _ + ARGM-LVB      |   69 |      53 |     53 |      76.81 |        100.00 |  86.88 |
  _ + ARGM-MNR      |  148 |     130 |    130 |      87.84 |        100.00 |  93.53 |
  _ + ARGM-MOD      |  442 |     388 |    388 |      87.78 |        100.00 |  93.49 |
  _ + ARGM-NEG      |  216 |     195 |    195 |      90.28 |        100.00 |  94.89 |
  _ + ARGM-PRD      |   44 |      38 |     38 |      86.36 |        100.00 |  92.68 |
  _ + ARGM-PRP      |   75 |      72 |     72 |      96.00 |        100.00 |  97.96 |
  _ + ARGM-PRR      |   69 |      67 |     67 |      97.10 |        100.00 |  98.53 |
  _ + ARGM-TMP      |  543 |     494 |    494 |      90.98 |        100.00 |  95.28 |
  _ + C-ARG0        |    3 |       2 |      2 |      66.67 |        100.00 |  80.00 |
  _ + C-ARG1        |   52 |      51 |     51 |      98.08 |        100.00 |  99.03 |
  _ + C-ARG1-DSP    |    1 |       1 |      1 |     100.00 |        100.00 | 100.00 |
  _ + C-ARG2        |    7 |       7 |      7 |     100.00 |        100.00 | 100.00 |
  _ + C-ARG3        |    2 |       2 |      2 |     100.00 |        100.00 | 100.00 |
  _ + C-ARGM-CXN    |    5 |       5 |      5 |     100.00 |        100.00 | 100.00 |
  _ + C-ARGM-LOC    |    1 |       1 |      1 |     100.00 |        100.00 | 100.00 |
  _ + C-V           |   16 |      15 |     15 |      93.75 |        100.00 |  96.77 |
  _ + R-ARG0        |   67 |      53 |     53 |      79.10 |        100.00 |  88.33 |
  _ + R-ARG1        |   52 |      42 |     42 |      80.77 |        100.00 |  89.36 |
  _ + R-ARG2        |    1 |       1 |      1 |     100.00 |        100.00 | 100.00 |
  _ + R-ARGM-ADJ    |    1 |       1 |      1 |     100.00 |        100.00 | 100.00 |
  _ + R-ARGM-ADV    |    1 |       1 |      1 |     100.00 |        100.00 | 100.00 |
  _ + R-ARGM-DIR    |    1 |       1 |      1 |     100.00 |        100.00 | 100.00 |
  _ + R-ARGM-LOC    |    9 |       7 |      7 |      77.78 |        100.00 |  87.50 |
  _ + R-ARGM-MNR    |    8 |       8 |      8 |     100.00 |        100.00 | 100.00 |
  _ + R-ARGM-TMP    |    2 |       2 |      2 |     100.00 |        100.00 | 100.00 |
  ------------------+------+---------+--------+------------+---------------|--------|

